stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11354,,NE 45TH ST & BROOKLYN AVE NE,,47.6613426,-122.313881,21,,,
11370,,15TH AVE E & E GALER ST,,47.6323891,-122.312599,21,,,
11390,,15TH AVE E & E PROSPECT ST,,47.6284828,-122.312668,21,,,
11400,,15TH AVE E & E ALOHA ST,,47.6266861,-122.312668,21,,,
11410,,15TH AVE E & E ROY ST,,47.6250343,-122.312698,21,,,
11420,,15TH AVE E & E MERCER ST,,47.62397,-122.312706,21,,,
11430,,15TH AVE E & E REPUBLICAN ST,,47.6228905,-122.312737,21,,,
11440,,15TH AVE E & E THOMAS ST,,47.6205063,-122.31282,21,,,
11450,,15TH AVE E & E JOHN ST,,47.6198044,-122.31282,21,,,
11460,,15TH AVE & E DENNY WAY,,47.6183014,-122.312843,21,,,
11470,,15TH AVE & E OLIVE ST,,47.6162338,-122.312859,21,,,
11480,,E PINE ST & 15TH AVE,,47.6153564,-122.313148,21,,,
11490,,E PINE ST & 13TH AVE,,47.6153374,-122.315903,21,,,
11500,,E PINE ST & 11TH AVE,,47.6153221,-122.318489,21,,,
11510,,E PINE ST & 10TH AVE,,47.6151848,-122.319092,21,,,
11520,,E PINE ST & 12TH AVE,,47.6152,-122.31649,21,,,
11535,,E PINE ST & 15TH AVE,,47.6152191,-122.312286,21,,,
11540,,15TH AVE & E PINE ST,,47.6156006,-122.312668,21,,,
11550,,15TH AVE & E HOWELL ST,,47.617836,-122.312653,21,,,
11560,,15TH AVE E & E JOHN CT,,47.619709,-122.31263,21,,,
11570,,15TH AVE E & E HARRISON ST,,47.62257,-122.312531,21,,,
11590,,15TH AVE E & E ROY ST,,47.6254272,-122.312492,21,,,
11600,,15TH AVE E & E ALOHA ST,,47.6270981,-122.312477,21,,,
11610,,15TH AVE E & E PROSPECT ST,,47.6289062,-122.312447,21,,,
11620,,15TH AVE E & E HIGHLAND DR,,47.6308403,-122.312424,21,,,
11630,,GRANDVIEW PL E & E GALER ST,,47.6325226,-122.311821,21,,,
11640,,GRANDVIEW PL E & E GARFIELD ST,,47.634079,-122.311806,21,,,
11680,,MT RANIER DR S & S HANFORD ST,,47.5756569,-122.284843,21,,,
11690,,MOUNT RAINIER DR S & S RIDGEWAY PL,,47.5766449,-122.286415,21,,,
11700,,S MCCLELLAN ST & LAKE PK DR S,,47.5784149,-122.288597,21,,,
11720,,S MCCLELLAN ST & 31ST AVE S,,47.5784149,-122.292671,21,,,
11730,,31ST AVE S & S LANDER ST,,47.5798607,-122.2929,21,,,
11750,,31ST AVE S & S COLLEGE ST,,47.5827103,-122.2929,21,,,
11770,,31ST AVE S & S PLUM ST,,47.5851021,-122.2929,21,,,
11790,,31ST AVE S & S MASSACHUSETTS ST,,47.5881615,-122.292435,21,,,
11800,,31ST AVE S & S DAY ST,,47.5905418,-122.292297,21,,,
11820,,31ST AVE S & S NORMAN ST,,47.5935135,-122.292671,21,,,
11840,,31ST AVE S & S DEARBORN ST,,47.5959244,-122.292603,21,,,
11860,,31ST AVE S & S KING ST,,47.5979156,-122.292519,21,,,
11870,,S JACKSON ST & 30TH AVE S,,47.5992546,-122.29364,21,,,
11880,,S JACKSON ST & 28TH AVE S,,47.5992851,-122.296112,21,,,
11890,,S JACKSON ST & MARTIN L KING JR WAY S,,47.599308,-122.297752,21,,,
11910,,S JACKSON ST & 23RD AVE S,,47.59935,-122.302025,21,,,
11920,,S JACKSON ST & 22ND AVE S,,47.5993309,-122.304634,21,,,
11940,,S JACKSON ST & 18TH AVE S,,47.599308,-122.309349,21,,,
11960,,S JACKSON ST & RAINIER AVE S,,47.5991478,-122.313583,21,,,
11980,,S JACKSON ST & 18TH AVE S,,47.5991745,-122.308624,21,,,
11990,,S JACKSON ST & 20TH AVE S,,47.5991859,-122.305984,21,,,
12010,,S JACKSON ST & 23RD AVE S,,47.5992203,-122.301628,21,,,
12021,,S JACKSON ST & MARTIN L KING JR WAY S,,47.5991631,-122.29715,21,,,
12030,,S JACKSON ST & 28TH AVE S,,47.5991554,-122.295944,21,,,
12040,,S JACKSON ST & 30TH AVE S,,47.5991173,-122.293488,21,,,
12050,,31ST AVE S & S KING ST,,47.597744,-122.29274,21,,,
12070,,31ST AVE S & S DEARBORN ST,,47.5955124,-122.292809,21,,,
12080,,31ST AVE S & S NORMAN ST,,47.5930672,-122.292885,21,,,
12090,,31ST AVE S & S IRVING ST,,47.5909729,-122.292488,21,,,
12110,,31ST AVE S & S MASSACHUSETTS ST,,47.5878754,-122.292641,21,,,
12130,,31ST AVE S & S PLUM ST,,47.5849609,-122.293106,21,,,
12140,,31ST AVE S & S WALKER ST,,47.5834236,-122.293106,21,,,
12160,,31ST AVE S & S LANDER ST,,47.5794258,-122.293106,21,,,
12170,,S MCCLELLAN ST & 31ST AVE S,,47.5782814,-122.292587,21,,,
12190,,S MCCLELLAN ST & S MOUNT BAKER BLVD,,47.57827,-122.288704,21,,,
12200,,MOUNT RAINIER DR S & 37TH PL S,,47.5765419,-122.286552,21,,,
12210,,E MCGILVRA ST & 42ND AVE E,,47.64077,-122.278282,21,,,
12220,,42ND AVE E & E LYNN ST,,47.6388626,-122.278534,21,,,
12230,,42ND AVE E & E NEWTON ST,,47.6367264,-122.278557,21,,,
12240,,42ND AVE E & E MADISON ST,,47.6356087,-122.278572,21,,,
12250,,E MADISON ST & 41ST AVE E,,47.6346397,-122.279854,21,,,
12260,,E MADISON ST & E GARFIELD ST,,47.633461,-122.281601,21,,,
12270,,E MADISON ST & 38TH AVE E,,47.6317902,-122.284065,21,,,
12280,,E MADISON ST & 36TH AVE E,,47.6299744,-122.286743,21,,,
12290,,E MADISON ST & 34TH AVE E,,47.6288986,-122.288338,21,,,
12300,,E MADISON ST & 32ND AVE E,,47.6269302,-122.291245,21,,,
12310,,E MADISON ST & LK WASHINGTON BLVD,,47.6259232,-122.292725,21,,,
12322,,E MADISON ST & 28TH AVE E,,47.6231651,-122.296791,21,,,
12340,,E MADISON ST & 25TH AVE E,,47.6208687,-122.300179,21,,,
12350,,E MADISON ST & 23RD AVE E,,47.619278,-122.302528,21,,,
12351,,E MADISON ST & 22ND AVE E,,47.6182976,-122.303978,21,,,
12352,,E MADISON ST & 20TH AVE,,47.6173477,-122.306122,21,,,
12353,,E MADISON ST & 19TH AVE,,47.6166153,-122.307877,21,,,
12354,,E MADISON ST & 17TH AVE,,47.6155167,-122.310509,21,,,
12355,,E MADISON ST & 15TH AVE,,47.614357,-122.313309,21,,,
12371,,E MADISON ST & 15TH AVE,,47.6145821,-122.31237,21,,,
12372,,E MADISON ST & 17TH AVE,,47.6154594,-122.310265,21,,,
12373,,E MADISON ST & 18TH AVE,,47.6159592,-122.30909,21,,,
12374,,E MADISON ST & 19TH AVE,,47.6168556,-122.306915,21,,,
12375,,E MADISON ST & 20TH AVE,,47.617363,-122.305702,21,,,
12376,,E MADISON ST & 22ND AVE,,47.6181755,-122.303886,21,,,
12377,,E MADISON ST & 23RD AVE E,,47.6192589,-122.302269,21,,,
12378,,E MADISON ST & 25TH AVE E,,47.6210938,-122.299553,21,,,
12380,,E MADISON ST & 27TH AVE E,,47.6224861,-122.297508,21,,,
12390,,E MADISON ST & 29TH AVE E,,47.6240692,-122.295181,21,,,
12400,,E MADISON ST & LK WASHINGTON BLVD,,47.626152,-122.292099,21,,,
12410,,E MADISON ST & 33RD AVE E,,47.6281891,-122.289093,21,,,
12420,,E MADISON ST & 36TH AVE E,,47.6299515,-122.286491,21,,,
12430,,E MADISON ST & 38TH AVE E,,47.6315384,-122.284142,21,,,
12440,,E MADISON ST & 39TH AVE E,,47.632431,-122.282837,21,,,
12450,,E MADISON ST & 41ST AVE E,,47.6343994,-122.279907,21,,,
12460,,43RD AVE E & E BLAINE ST,,47.6348839,-122.277039,21,,,
12470,,43RD AVE E & E MADISON ST,,47.6366348,-122.277016,21,,,
12480,,43RD AVE E & E LYNN ST,,47.6390877,-122.276985,21,,,
12481,,MARTIN L KING JR WAY S & S JUDKINS ST,,47.5916138,-122.297638,21,,,
12484,,MARTIN L KING JR WAY S & S HILL ST,,47.5842552,-122.298241,21,,,
12485,,S WALKER ST & 25TH AVE S,,47.5837173,-122.299622,21,,,
12486,,MARTIN L KING JR WAY S & S BAYVIEW ST,,47.5810013,-122.296921,21,,,
12487,,MARTIN L KING JR WAY S & S MASSACHUSETTS ST,,47.5879021,-122.298157,21,,,
12496,,S PLUM ST & 25TH AVE S,,47.5854149,-122.300072,21,,,
12497,,MARTIN L KING JR WAY S & S MASSACHUSETTS ST,,47.5886765,-122.297836,21,,,
12500,,26TH AVE S & S NORMAN ST,,47.5931625,-122.29895,21,,,
12520,,S DEARBORN ST & 26TH AVE S,,47.5956306,-122.299431,21,,,
12530,,23RD AVE S & S DEARBORN ST,,47.5959816,-122.302124,21,,,
12550,,23RD AVE S & S JACKSON ST,,47.5996399,-122.302139,21,,,
12560,,23RD AVE & E YESLER WAY,,47.6019363,-122.302299,21,,,
12575,,23RD AVE & E ALDER ST,,47.6045837,-122.302368,21,,,
12600,,23RD AVE & E JEFFERSON ST,,47.6059036,-122.302887,21,,,
12610,,23RD AVE & E ALDER ST,,47.6041908,-122.302528,21,,,
12630,,23RD AVE S & E YESLER WAY,,47.6012573,-122.302353,21,,,
12640,,23RD AVE S & S JACKSON ST,,47.5990601,-122.302338,21,,,
12660,,S DEARBORN ST & 24TH AVE S,,47.5955048,-122.301628,21,,,
12670,,24TH AVE S & S NORMAN ST,,47.5927429,-122.301292,21,,,
12690,,34TH AVE & E UNION ST,,47.6125069,-122.289421,21,,,
12700,,34TH AVE & E MARION ST,,47.6105194,-122.289474,21,,,
12712,,34TH AVE & E CHERRY ST,,47.6080513,-122.289528,21,,,
12720,,E CHERRY ST & 32ND AVE,,47.608036,-122.292,21,,,
12740,,E CHERRY ST & MARTIN L KING JR WAY,,47.6080627,-122.29615,21,,,
12760,,E CHERRY ST & 24TH AVE,,47.6080742,-122.300499,21,,,
12770,,23RD AVE & E CHERRY ST,,47.6077118,-122.302872,21,,,
12780,,E JEFFERSON ST & 23RD AVE,,47.6062431,-122.30323,21,,,
12790,,E JEFFERSON ST & 21ST AVE,,47.6062355,-122.305359,21,,,
12805,,E JEFFERSON ST & 18TH AVE,,47.6062469,-122.309662,21,,,
12820,,E JEFFERSON ST & 15TH AVE,,47.6062584,-122.313133,21,,,
12840,,E JEFFERSON ST & 12TH AVE,,47.6062737,-122.317108,21,,,
12860,,JEFFERSON ST & BROADWAY,,47.6061325,-122.321152,21,,,
12880,,JEFFERSON ST & 9TH AVE,,47.6049309,-122.324089,21,,,
12890,,JAMES ST & 8TH AVE,,47.6051941,-122.325806,21,,,
12900,,JAMES ST & 8TH AVE,,47.6051674,-122.325493,21,,,
12910,,9TH AVE & JEFFERSON ST,,47.6048775,-122.324249,21,,,
12920,,JEFFERSON ST & BROADWAY,,47.6061211,-122.320786,21,,,
12950,,E JEFFERSON ST & 12TH AVE,,47.6061325,-122.31649,21,,,
12960,,E JEFFERSON ST & 14TH AVE,,47.6061249,-122.313789,21,,,
12980,,E JEFFERSON ST & 17TH AVE,,47.6061058,-122.309921,21,,,
12991,,E JEFFERSON ST & 20TH AVE,,47.6060982,-122.305977,21,,,
13001,,21ST AVE & E JAMES ST,,47.6071281,-122.304924,21,,,
13020,,E CHERRY ST & 23RD AVE,,47.6079407,-122.30233,21,,,
13030,,E CHERRY ST & 25TH AVE,,47.6079369,-122.299774,21,,,
13040,,E CHERRY ST & MARTIN L KING JR WAY,,47.6079292,-122.296356,21,,,
13060,,E CHERRY ST & 31ST AVE,,47.6079025,-122.292297,21,,,
13070,,E CHERRY ST & 33RD AVE,,47.6078796,-122.290253,21,,,
13080,,34TH AVE & E COLUMBIA ST,,47.6094742,-122.289291,21,,,
13090,,E SPRING ST & 34TH AVE,,47.6116943,-122.289566,21,,,
13190,,INTERLAKEN TURNBA LOOP & 19TH AVE E,,47.6325111,-122.30735,21,,,
13200,,19TH AVE E & E GALER ST,,47.6319504,-122.307343,21,,,
13210,,19TH AVE E & E HIGHLAND DR,,47.6304359,-122.30735,21,,,
13220,,19TH AVE E & E PROSPECT ST,,47.6284943,-122.307381,21,,,
13230,,19TH AVE E & E ALOHA ST,,47.6266479,-122.307411,21,,,
13240,,19TH AVE E & E MERCER ST,,47.6241989,-122.307396,21,,,
13250,,19TH AVE E & E HARRISON ST,,47.6219063,-122.307434,21,,,
13260,,19TH AVE E & E JOHN ST,,47.6194611,-122.307465,21,,,
13270,,19TH AVE & E DENNY WAY,,47.6182594,-122.307487,21,,,
13280,,E MADISON ST & 14TH AVE,,47.613781,-122.31469,21,,,
13281,,E MADISON ST & 11TH AVE,,47.6124535,-122.317886,21,,,
13282,,MADISON ST & HARVARD AVE,,47.6110802,-122.321167,21,,,
13283,,MADISON ST & SUMMIT AVE,,47.6104317,-122.322723,21,,,
13284,,MADISON ST & BOREN AVE,,47.6092567,-122.325539,21,,,
13285,,MADISON ST & 9TH AVE,,47.6083298,-122.327736,21,,,
13291,,MADISON ST & BOREN AVE,,47.6094246,-122.324745,21,,,
13292,,MADISON ST & SUMMIT AVE,,47.6103668,-122.322479,21,,,
13293,,E MADISON ST & BROADWAY,,47.6112709,-122.320328,21,,,
13294,,E MADISON ST & 14TH AVE,,47.613781,-122.314308,21,,,
13300,,19TH AVE & E MADISON ST,,47.6171494,-122.307297,21,,,
13310,,19TH AVE E & E DENNY WAY,,47.6186981,-122.307289,21,,,
13320,,19TH AVE E & E JOHN ST,,47.619873,-122.307259,21,,,
13330,,19TH AVE E & E THOMAS ST,,47.6206741,-122.307243,21,,,
13340,,19TH AVE E & E HARRISON ST,,47.6222496,-122.30722,21,,,
13350,,19TH AVE E & E REPUBLICAN ST,,47.6234016,-122.307205,21,,,
13360,,19TH AVE E & E ROY ST,,47.625473,-122.30722,21,,,
13370,,19TH AVE E & E ALOHA ST,,47.6270409,-122.30719,21,,,
13380,,19TH AVE E & E PROSPECT ST,,47.6288643,-122.307159,21,,,
13381,,19TH AVE E & E HIGHLAND DR,,47.6308098,-122.307152,21,,,
13390,,BELLEVUE AVE E & BELLEVUE PL E,,47.626503,-122.326683,21,,,
13400,,BELLEVUE AVE E & E ROY ST,,47.6249504,-122.326714,21,,,
13410,,BELLEVUE AVE E & E REPUBLICAN ST,,47.6231918,-122.326698,21,,,
13420,,BELLEVUE AVE E & E THOMAS ST,,47.6206551,-122.326683,21,,,
13430,,BELLEVUE AVE E & E DENNY WAY,,47.6185341,-122.326836,21,,,
13441,,BELLEVUE AVE & E OLIVE WAY,,47.6167336,-122.326889,21,,,
13450,,BELLEVUE AVE & E PINE ST,,47.6153831,-122.326698,21,,,
13460,,BELLEVUE AVE & E OLIVE ST,,47.6165085,-122.326683,21,,,
13470,,E OLIVE WAY & E HOWELL ST,,47.6178665,-122.326027,21,,,
13480,,SUMMIT AVE E & E OLIVE WAY,,47.6193657,-122.325195,21,,,
13500,,SUMMIT AVE E & E HARRISON ST,,47.6221771,-122.325211,21,,,
13510,,SUMMIT AVE E & E MERCER ST,,47.6245613,-122.325218,21,,,
13530,,BELMONT AVE E & SUMMIT AVE E,,47.626976,-122.325676,21,,,
13540,,NW 105TH ST & 14TH AVE NW,,47.7051201,-122.373604,21,,,
13541,,NW 103RD ST & 13TH AVE NW,,47.7034302,-122.373131,21,,,
13542,,14TH AVE NW & NW 100TH ST,,47.7016373,-122.374191,21,,,
13550,,15TH AVE NW & NW 100TH ST,,47.7012482,-122.376869,21,,,
13560,,15TH AVE NW & NW 96TH ST,,47.698719,-122.376884,21,,,
13570,,15TH AVE NW & NW 92ND ST,,47.6961517,-122.3769,21,,,
13580,,15TH AVE NW & NW 90TH ST,,47.6944733,-122.3769,21,,,
13585,,15TH AVE NW & NW 87TH ST,,47.6929321,-122.376762,21,,,
13600,,15TH AVE NW & NW 85TH ST,,47.6901588,-122.376915,21,,,
13610,,15TH AVE NW & NW 83RD ST,,47.688385,-122.3769,21,,,
13620,,15TH AVE NW & NW 80TH ST,,47.6866341,-122.3769,21,,,
13640,,15TH AVE NW & NW 75TH ST,,47.682991,-122.376884,21,,,
13660,,15TH AVE NW & NW 70TH ST,,47.6793938,-122.376869,21,,,
13670,,15TH AVE NW & NW 65TH ST,,47.6760216,-122.37664,21,,,
13690,,15TH AVE NW & NW 62ND ST,,47.6735916,-122.376312,21,,,
13710,,15TH AVE NW & NW 58TH ST,,47.6706848,-122.376312,21,,,
13721,,15TH AVE NW & NW MARKET ST,,47.668232,-122.376312,21,,,
13740,,15TH AVE NW & NW 51ST ST,,47.6657829,-122.376328,21,,,
13760,,15TH AVE NW & NW LEARY WAY,,47.663147,-122.376472,21,,,
13770,,15TH AVE W & W EMERSON ST,,47.6534767,-122.376328,21,,,
13775,,W EMERSON PL & 21ST AVE W,,47.6558151,-122.383713,21,,,
13780,,15TH AVE W & W RUFFNER ST,,47.6519508,-122.376396,21,,,
13800,,15TH AVE W & W DRAVUS ST,,47.6481743,-122.376869,21,,,
13810,,15TH AVE W & W ARMOUR ST,,47.6448288,-122.376328,21,,,
13820,,15TH AVE W & W RAYE ST,,47.6425362,-122.376312,21,,,
13830,,15TH AVE W & W WHEELER ST,,47.6403236,-122.376312,21,,,
13840,,15TH AVE W & W ARMORY WAY,,47.6374779,-122.376297,21,,,
13860,,15TH AVE W & W GARFIELD ST,,47.6336555,-122.376266,21,,,
13870,,ELLIOTT AVE W & W GALER ST,,47.6319695,-122.375412,21,,,
13890,,ELLIOTT AVE W & W PROSPECT ST,,47.6290588,-122.371735,21,,,
13900,,W MERCER ST & 5TH AVE W,,47.6245422,-122.363319,21,,,
13910,,W MERCER ST & 3RD AVE W,,47.6245308,-122.36071,21,,,
13915,,1ST AVE W & W MERCER ST,,47.624794,-122.358116,21,,,
13922,,MERCER ST & WARREN AVE N,,47.6245041,-122.353729,21,,,
13924,,MERCER ST & 4TH AVE N,,47.6244965,-122.349014,21,,,
14035,,1ST AVE & CEDAR ST,,47.6158218,-122.350494,21,,,
14038,,W MERCER ST & 3RD AVE W,,47.6246719,-122.36116,21,,,
14050,,W MERCER ST & 5TH AVE W,,47.6246758,-122.363487,21,,,
14070,,ELLIOTT AVE W & W PROSPECT ST,,47.6287918,-122.371117,21,,,
14090,,ELLIOTT AVE W & W GALER ST,,47.6322517,-122.375481,21,,,
14100,,15TH AVE W & W GARFIELD ST,,47.633728,-122.376068,21,,,
14110,,15TH AVE W & W NEWTON ST,,47.6369667,-122.376091,21,,,
14130,,15TH AVE W & W WHEELER ST,,47.6409225,-122.376106,21,,,
14140,,15TH AVE W & W RAYE ST,,47.6431198,-122.376122,21,,,
14150,,15TH AVE W & W ARMOUR ST,,47.6449356,-122.376122,21,,,
14160,,15TH AVE W & W DRAVUS ST,,47.6483459,-122.376038,21,,,
14180,,15TH AVE W & W RUFFNER ST,,47.6520691,-122.376205,21,,,
14190,,15TH AVE W & W EMERSON ST,,47.6539383,-122.376122,21,,,
14195,,W EMERSON PL & 21ST AVE W,,47.6555977,-122.383522,21,,,
14200,,15TH AVE NW & NW LEARY WAY,,47.6634369,-122.375969,21,,,
14210,,15TH AVE NW & NW 50TH ST,,47.6653214,-122.376007,21,,,
14230,,15TH AVE NW & NW MARKET ST,,47.6684761,-122.376122,21,,,
14240,,15TH AVE NW & NW 57TH ST,,47.6703873,-122.376106,21,,,
14260,,15TH AVE NW & NW 61ST ST,,47.6735535,-122.376106,21,,,
14280,,15TH AVE NW & NW 65TH ST,,47.6767387,-122.376663,21,,,
14300,,15TH AVE NW & NW 70TH ST,,47.6797256,-122.376663,21,,,
14320,,15TH AVE NW & NW 75TH ST,,47.6834259,-122.376678,21,,,
14340,,15TH AVE NW & NW 80TH ST,,47.6871376,-122.376694,21,,,
14360,,15TH AVE NW & NW 85TH ST,,47.6911812,-122.376709,21,,,
14370,,15TH AVE NW & NW 90TH ST,,47.6937332,-122.376694,21,,,
14380,,15TH AVE NW & NW 92ND ST,,47.6962929,-122.376694,21,,,
14390,,15TH AVE NW & NW 96TH ST,,47.698822,-122.376678,21,,,
14400,,15TH AVE NW & NW 100TH ST,,47.7014008,-122.376663,21,,,
14410,,14TH AVE NW & NW 100TH ST,,47.7017822,-122.373985,21,,,
14420,,14TH AVE NW & NW 103RD ST,,47.7033043,-122.373985,21,,,
14960,,ALKI AVE SW & 61ST AVE SW,,47.5790405,-122.410667,21,,,
14961,,61ST AVE SW & SW STEVENS ST,,47.5775223,-122.410789,21,,,
14962,,61ST AVE SW & SW ADMIRAL WAY,,47.5760307,-122.410828,21,,,
14963,,SW ADMIRAL WAY & 60TH AVE SW,,47.5758171,-122.409012,21,,,
14970,,SW ADMIRAL WAY & 59TH AVE SW,,47.5760727,-122.407784,21,,,
14980,,SW ADMIRAL WAY & 57TH AVE SW,,47.577034,-122.405174,21,,,
15000,,SW ADMIRAL WAY & SW STEVENS ST,,47.5785828,-122.400917,21,,,
15002,,SW ADMIRAL WAY & 51ST AVE SW,,47.5791969,-122.396996,21,,,
15030,,SW ADMIRAL WAY & SW LANDER ST,,47.5795288,-122.393799,21,,,
15040,,SW ADMIRAL WAY & 47TH AVE SW,,47.5811577,-122.391571,21,,,
15050,,SW ADMIRAL WAY & 45TH AVE SW,,47.5811501,-122.388916,21,,,
15060,,SW ADMIRAL WAY & CALIFORNIA AVE SW,,47.5811272,-122.386185,21,,,
15070,,SW ADMIRAL WAY & 41ST AVE SW,,47.5811081,-122.383972,21,,,
15080,,SW ADMIRAL WAY & 39TH AVE SW,,47.5810356,-122.380913,21,,,
15090,,SW ADMIRAL WAY & BELVIDERE AVE SW,,47.581028,-122.378922,21,,,
15100,,SW ADMIRAL WAY & SW OLGA ST,,47.5802536,-122.376793,21,,,
15120,,SW ADMIRAL WAY & SW CITY VIEW ST,,47.5735054,-122.373222,21,,,
15140,,SW SPOKANE ST & 26TH AVE SW,,47.5712929,-122.365234,21,,,
15145,,SW SPOKANE ST & CHELAN AVE SW,,47.5712662,-122.362389,21,,,
15152,,CHELAN AVE SW & SW SPOKANE ST,,47.5716057,-122.361603,21,,,
15205,,1ST AVE S & S HANFORD ST,,47.5759201,-122.334099,21,,,
15230,,1ST AVE S & S LANDER ST,,47.579689,-122.334099,21,,,
15240,,1ST AVE S & S STACY ST,,47.5821686,-122.334099,21,,,
15260,,1ST AVE S & S HOLGATE ST,,47.5864372,-122.334099,21,,,
15279,,EDGAR MARTINEZ DR S & OCCIDENTAL AVE S,,47.5902481,-122.333351,21,,,
15340,,1ST AVE S & S ATLANTIC ST,,47.5897179,-122.33429,21,,,
15361,,1ST AVE S & S HOLGATE ST,,47.5858269,-122.334305,21,,,
15375,,1ST AVE S & S STACY ST,,47.5813713,-122.334305,21,,,
15395,,1ST AVE S & S HANFORD ST,,47.5757561,-122.334305,21,,,
15445,,CHELAN AVE SW & SW SPOKANE ST,,47.5716705,-122.361282,21,,,
15451,,SW SPOKANE ST & CHELAN AVE SW,,47.5717163,-122.363304,21,,,
15460,,SW SPOKANE ST & 26TH AVE SW,,47.5717163,-122.365318,21,,,
15480,,SW ADMIRAL WAY & SW CITY VIEW ST,,47.573513,-122.373009,21,,,
15500,,SW ADMIRAL WAY & SW OLGA ST,,47.5802536,-122.376572,21,,,
15510,,SW ADMIRAL WAY & 37TH AVE SW,,47.581192,-122.377937,21,,,
15521,,SW ADMIRAL WAY & 38TH AVE SW,,47.5812569,-122.380569,21,,,
15530,,SW ADMIRAL WAY & 41ST AVE SW,,47.5812454,-122.38369,21,,,
15540,,SW ADMIRAL WAY & CALIFORNIA AVE SW,,47.5812683,-122.386871,21,,,
15560,,SW ADMIRAL WAY & 46TH AVE SW,,47.5813026,-122.390984,21,,,
15570,,SW ADMIRAL WAY & SW WAITE ST,,47.5810356,-122.392281,21,,,
15580,,SW ADMIRAL WAY & 49TH AVE SW,,47.5797653,-122.393768,21,,,
15590,,SW ADMIRAL WAY & 51ST AVE SW,,47.5793381,-122.397331,21,,,
15610,,SW ADMIRAL WAY & SW LANDER ST,,47.5789795,-122.400528,21,,,
15630,,SW ADMIRAL WAY & 57TH AVE SW,,47.5771713,-122.405312,21,,,
15640,,SW ADMIRAL WAY & 59TH AVE SW,,47.5761147,-122.408043,21,,,
15650,,SW ADMIRAL WAY & 61ST AVE SW,,47.5759773,-122.410652,21,,,
15651,,63RD AVE SW & SW ADMIRAL WAY,,47.5762444,-122.413239,21,,,
15652,,63RD AVE SW & ALKI AVE SW,,47.5782089,-122.413177,21,,,
16100,,N 200TH ST & ASHWORTH AVE N,,47.7742462,-122.342407,18,,,
16101,,AURORA VILLAGE TC,,47.7744789,-122.34198,18,,,
16102,,AURORA VILLAGE TC,,47.7744827,-122.341393,18,,,
16103,,AURORA VILLAGE TC,,47.7744827,-122.340782,18,,,
16104,,AURORA VILLAGE TC,,47.7743721,-122.34198,18,,,
16112,,N 200TH ST & ASHWORTH AVE N,,47.7742538,-122.341301,18,,,
16120,,AURORA AVE N & N 200TH ST,,47.7748871,-122.345947,18,,,
16130,,N 200TH ST & AURORA AVE N,,47.7740936,-122.34478,18,,,
16132,,N 192ND ST & AURORA AVE N,,47.7677155,-122.346535,18,,,
16140,,MERIDIAN AVE N & N 203RD ST,,47.7756462,-122.335388,18,,,
16160,,MERIDIAN AVE N & N 198TH ST,,47.7721138,-122.33532,18,,,
16170,,MERIDIAN AVE N & N 194TH ST,,47.7698364,-122.335274,18,,,
16180,,MERIDIAN AVE N & N 190TH ST,,47.7666969,-122.33519,18,,,
16190,,MERIDIAN AVE N & N 188TH ST,,47.7653656,-122.335167,18,,,
16200,,MERIDIAN AVE N & N 185TH ST,,47.7629204,-122.335114,18,,,
16210,,MERIDIAN AVE N & N 183RD ST,,47.7615356,-122.335083,18,,,
16220,,MERIDIAN AVE N & N 180TH ST,,47.7593842,-122.33503,18,,,
16230,,MERIDIAN AVE N & N 178TH ST,,47.7575607,-122.334991,18,,,
16240,,MERIDIAN AVE N & N 175TH ST,,47.7556381,-122.33493,18,,,
16250,,MERIDIAN AVE N & N 170TH ST,,47.752552,-122.334877,18,,,
16260,,MERIDIAN AVE N & N 167TH ST,,47.7502708,-122.334839,18,,,
16270,,MERIDIAN AVE N & N 165TH ST,,47.7484398,-122.334801,18,,,
16280,,MERIDIAN AVE N & N 163RD ST,,47.7466393,-122.33474,18,,,
16290,,MERIDIAN AVE N & N 160TH ST,,47.7448349,-122.334686,18,,,
16300,,MERIDIAN AVE N & N 158TH ST,,47.7434044,-122.334648,18,,,
16310,,MERIDIAN AVE N & N 155TH ST,,47.7411385,-122.334579,18,,,
16330,,MERIDIAN AVE N & N 150TH ST,,47.7375755,-122.334473,18,,,
16340,,MERIDIAN AVE N & N 148TH ST,,47.7361488,-122.334442,18,,,
16390,,NE RAVENNA BLVD & WOODLAWN AVE NE,,47.6784668,-122.324837,21,,,
16400,,NE RAVENNA BLVD & NE 68TH ST,,47.6773872,-122.323868,21,,,
16409,,NE RAVENNA BLVD & I-5,,47.6747437,-122.321434,21,,,
16410,,NE 65TH ST & NE RAVENNA BLVD,,47.6757965,-122.321358,21,,,
16419,,8TH AVE NE & NE 64TH ST,,47.6752434,-122.319946,21,,,
16425,,WEEDIN PL NE & 8TH AVE NE,,47.6769104,-122.320206,21,,,
16426,,5TH AVE NE & NE MAPLE LEAF PL,,47.6829262,-122.322807,21,,,
16427,,WEEDIN PL NE & 8TH AVE NE,,47.6768608,-122.320396,21,,,
16428,,5TH AVE NE & NE MAPLE LEAF PL,,47.6825943,-122.322998,21,,,
16430,,NE 65TH ST & ROOSEVELT WAY NE,,47.6757622,-122.317528,21,,,
16440,,ROOSEVELT WAY NE & NE 65TH ST,,47.6754608,-122.317459,21,,,
